ROW,COLUMN,PURCHASER,WHOLESALE,RETAIL,TRANSPORT,IMPORT
203,013,575,0,0,0,0
204,013,132,0,0,0,0
209,013,74599,0,0,0,0
210,013,156411,0,0,0,0
001,014,101,0,0,0,0
014,014,384504,18711,0,5428,8
024,014,183555,0,0,0,0
025,014,3976,81,0,248,0
027,014,7024,1193,1700,286,0
074,014,71074,4877,84,1067,0
079,014,58656,9480,8235,2572,0
085,014,457387,114762,89579,57271,0
088,014,102052,16614,33904,2015,0
093,014,154653,13050,15360,4669,10903
094,014,32067,456,496,307,0
097,014,191,16,38,4,0
098,014,57573,1761,3258,907,24529
102,014,204,7,9,6,0
108,014,107690,6130,12030,2348,0
111,014,14386,268,1202,42,9084
113,014,4795,601,0,105,0
115,014,1932,243,0,36,0
127,014,451,0,0,0,0
135,014,1052,0,0,0,0
139,014,448,0,0,0,0
145,014,0,-188250,0,0,0
146,014,0,0,-165895,0,0
149,014,0,0,0,-168,0
150,014,1803,0,0,0,0
151,014,0,0,0,-59412,0
154,014,0,0,0,-17731,0
160,014,55810,0,0,0,0
163,014,832,0,0,0,0
180,014,1255,0,0,0,0
190,014,1703471,0,0,0,44524
201,014,421123,0,0,0,0
202,014,1479378,0,0,0,0
203,014,13896,0,0,0,0
204,014,2152,0,0,0,0
209,014,1916549,0,0,0,0
210,014,3620020,0,0,0,0
015,015,13508,753,0,60,0
024,015,164859,0,0,0,0
026,015,1828,340,161,9,0
074,015,3554,56,0,18,0
079,015,5020,954,756,229,0
085,015,804796,210218,136350,113627,0
093,015,151584,12239,20008,4621,10687
094,015,1851,48,43,33,0
097,015,216,18,32,6,0
098,015,49937,1924,1967,872,12602
108,015,94672,13188,15443,5675,0
111,015,982,22,53,3,210
113,015,10391,1476,0,270,0
115,015,2031,255,0,39,0
127,015,1520,0,0,0,0
145,015,0,-241491,0,0,0
146,015,0,0,-174813,0,0
149,015,0,0,0,-322,0
150,015,2990,0,0,0,0
151,015,0,0,0,-102161,0
154,015,0,0,0,-22979,0
160,015,527645,0,0,0,0
180,015,725,0,0,0,0
190,015,1838109,0,0,0,23499
201,015,406563,0,0,0,0
202,015,763584,0,0,0,0
203,015,55025,0,0,0,0
204,015,2585,0,0,0,0
209,015,1227757,0,0,0,0
210,015,3065866,0,0,0,0
016,016,17842426,1020986,0,364999,772
024,016,2826076,0,0,0,0
060,016,5119,43,121,21,0
071,016,213574,2923,1915,5884,0
074,016,3326,44,0,15,0
079,016,2298,245,317,106,0
082,016,5106,186,124,71,0
084,016,1967984,479768,284585,158107,944647
085,016,27996739,4963591,2712487,1157068,6586378
088,016,1975,426,596,29,0
093,016,3052982,200081,344644,69063,215244
094,016,78284,578,741,767,0
097,016,8797,935,637,343,0
098,016,1180973,124403,131061,35190,598019
099,016,91721,12156,10057,3433,0
100,016,150251,12594,12798,3919,0
102,016,258,9,11,9,0
104,016,53952,3610,4198,843,0
107,016,9672,507,140,32,4000
108,016,1337075,64597,107969,18840,0
109,016,1055,17,19,9,0
111,016,600563,23735,71710,2239,480979
113,016,494237,54296,8608,1005,0
115,016,26901,3421,0,511,0
121,016,295658,30054,19776,1313,0
127,016,69637,0,0,0,0
134,016,23951,1298,2434,367,0
135,016,508043,0,0,0,0
137,016,67724,0,0,0,0
139,016,4519,0,0,0,0
145,016,0,-7000503,0,0,0
146,016,0,0,-3714948,0,0
148,016,5937,0,0,0,0
149,016,0,0,0,-5420,0
150,016,41658,0,0,0,0
151,016,0,0,0,-1390347,0
154,016,0,0,0,-428416,0
159,016,24800,0,0,0,0
160,016,4759029,0,0,0,0
162,016,26439,0,0,0,0
163,016,29012,0,0,0,0
164,016,40015,0,0,0,0
168,016,12866,0,0,0,0
170,016,5467,0,0,0,0
171,016,14224,0,0,0,0
177,016,161023,0,0,0,0
180,016,37825,0,0,0,0
190,016,64079171,0,0,0,8830039
201,016,79310612,0,0,0,0
202,016,161164682,0,0,0,0
203,016,5751048,0,0,0,0
204,016,4953,0,0,0,0
209,016,246231295,0,0,0,0
210,016,310310466,0,0,0,0
001,017,346257,0,0,6344,0
008,017,12930,0,0,0,0
010,017,141191,1030,3051,328,0
017,017,3126843,362930,401767,283540,661152
024,017,282443,0,0,0,0
027,017,6494,784,1170,207,0
040,017,36511,515,113,5872,0
049,017,27216,847,801,590,0
074,017,70182,1633,35,357,0
078,017,72463,5481,2912,2793,0
079,017,388451,26833,31409,8050,0
080,017,56834,1234,6536,1362,0
082,017,42886,1616,867,599,0
083,017,67718,834,2056,860,0
085,017,2972168,261233,224023,167211,0
088,017,40266,5609,12712,337,0
093,017,757527,45188,58619,10863,53408
094,017,17417,120,170,104,0
097,017,824,77,154,33,0
098,017,1077489,61428,94435,30084,671905
099,017,288557,14087,16920,3216,0
100,017,3878,345,375,102,0
102,017,12347,585,568,381,0
108,017,137003,3511,7142,1355,0
111,017,110013,1400,3950,232,53580
113,017,334111,46212,3597,1232,0
115,017,23279,3035,0,479,0
116,017,1205,86,0,10,0
119,017,107520,13983,18180,2119,0
122,017,184,11,0,0,0
127,017,70903,0,0,0,0
134,017,23878,989,2085,315,0
135,017,214306,0,0,0,0
136,017,16074,135,38,409,0
137,017,30108,0,0,0,0
139,017,58791,0,0,0,0
145,017,0,-861771,0,0,0
146,017,0,0,-893685,0,0
147,017,7787,0,0,0,0
148,017,331423,0,0,0,0
149,017,641,0,0,-273,0
150,017,53024,0,0,0,0
151,017,0,0,0,-499647,0
152,017,316651,0,0,0,0
154,017,0,0,0,-20849,0
156,017,72686,0,0,-8615,0
157,017,310606,0,0,0,0
159,017,461338,0,0,0,0
160,017,319183,0,0,0,0
162,017,5554,0,0,0,0
164,017,33620,0,0,0,0
168,017,1626,0,0,0,0
177,017,21625,0,0,0,0
180,017,50433,0,0,0,0
190,017,12962464,0,0,0,1440045
201,017,6782849,0,0,0,0
202,017,19423618,0,0,0,0
203,017,568169,0,0,0,0
204,017,115,0,0,0,0
209,017,26774751,0,0,0,0
210,017,39737215,0,0,0,0
001,018,2609263,31077,58792,21693,0
002,018,7325,253,0,45,0
006,018,69168,1442,2180,618,0
017,018,9095,371,0,508,0
018,018,298525,18570,0,1790,0
025,018,115,0,0,8,0
027,018,2777,380,557,101,0
044,018,1282,75,0,45,0
049,018,728201,11053,41302,5938,0
061,018,2880059,30235,125411,14987,0
064,018,2469,0,202,105,0
074,018,5243,44,0,9,0
079,018,8865,677,849,416,0
088,018,485544,74434,167976,5798,0
092,018,9462,1066,665,177,0
093,018,604343,23421,30405,6982,42608
094,018,5686,53,51,23,0
097,018,216,21,35,3,0
098,018,2101,44,61,40,530
108,018,42155,1193,666,330,0
111,018,256197,8344,20325,1529,174914
113,018,40083,2645,503,177,0
115,018,1108,137,0,49,0
122,018,2145,116,230,8,0
126,018,196,22,0,5,0
127,018,13119,0,0,0,0
129,018,1405,85,46,15,0
134,018,643,87,87,16,0
135,018,153009,0,0,0,0
137,018,6749,0,0,0,0
139,018,72915,0,0,0,0
145,018,0,-205845,0,0,0
146,018,0,0,-450343,0,0
149,018,0,0,0,-54,0
150,018,119518,0,0,0,0
151,018,0,0,0,-57694,0
154,018,0,0,0,-2312,0
156,018,0,0,0,-1355,0
159,018,5422,0,0,0,0
160,018,713499,0,0,0,0
164,018,15947,0,0,0,0
177,018,1507,0,0,0,0
180,018,6066,0,0,0,0
190,018,9181422,0,0,0,218052
201,018,5243042,0,0,0,0
202,018,20714530,0,0,0,0
203,018,1038326,0,0,0,0
204,018,92065,0,0,0,0
209,018,27087963,0,0,0,0
210,018,36269385,0,0,0,0
004,019,187,1,0,0,0
006,019,1085668,12108,18295,1855,0
007,019,1210951,13308,22975,3860,0
019,019,10360268,640756,0,40940,0
026,019,569,33,85,9,0
028,019,393,0,0,0,0
038,019,91600,1266,1092,1285,0
048,019,1167614,29641,20556,6180,0
049,019,13297088,203011,267995,138204,0
050,019,11285,37,73,476,0
051,019,77445,4039,171,898,0
061,019,13482749,148467,971100,80856,1173882
072,019,1192,4,89,5,0
074,019,3189,84,12,55,0
079,019,30113,3766,2978,879,0
082,019,40836,1539,964,572,0
084,019,43068,5214,2310,2609,20673
088,019,3651384,651359,1258229,71684,0
092,019,127938,12273,15843,3098,0
093,019,414410,23635,28410,3723,29217
094,019,98624,940,908,899,0
097,019,5985,673,870,350,0
098,019,81514,1664,1821,1677,20570
102,019,2802,333,287,64,0
106,019,1633,73,102,56,378
108,019,32388,3382,4479,2357,0
111,019,67002,3764,8362,694,22361
113,019,760,86,0,11,0
115,019,144258,19716,0,9799,0
116,019,41512,1406,1833,350,0
122,019,38859,2362,4889,299,0
127,019,88815,0,0,0,0
129,019,9624,798,458,164,0
134,019,57847,3913,3400,1859,0
135,019,564685,0,0,0,0
137,019,13138,0,0,0,0
139,019,369966,0,0,0,0
144,019,2859,0,0,0,0
145,019,0,-1789651,0,0,0
146,019,0,0,-2638586,0,0
147,019,8114,0,0,0,0
149,019,0,0,0,-21830,0
150,019,6939,0,0,0,0
151,019,0,0,0,-252914,0
154,019,0,0,0,-101023,0
156,019,1364,0,0,0,0
159,019,29155,0,0,0,0
160,019,760088,0,0,0,0
162,019,439157,0,0,0,0
164,019,312633,0,0,0,0
166,019,22151,0,0,0,0
171,019,795,0,0,0,0
174,019,3410,0,0,0,0
177,019,63442,0,0,0,0
180,019,425324,0,0,0,0
190,019,48792790,0,0,0,1267081
201,019,4919498,0,0,0,0
202,019,16646858,0,0,0,0
203,019,338643,0,0,0,0
204,019,2246,0,0,0,0
209,019,21907245,0,0,0,0
210,019,70700035,0,0,0,0
001,020,45669,959,975,898,0
003,020,236108,3504,0,920,0
006,020,4267,100,65,15,0
007,020,26686,1001,1308,1934,0
008,020,6618,0,0,0,0
010,020,11,0,0,0,0
017,020,18587,722,0,235,0
020,020,89212,1803,0,277,46784
025,020,92,0,0,0,0
027,020,1586,220,370,143,0
028,020,134875,9607,8954,3352,0
029,020,31721,1816,2360,837,0
038,020,274,0,0,3,0
042,020,63697,2135,4600,940,0
044,020,14200,979,1256,597,0
049,020,41385,1424,1219,164,0
061,020,400182,5379,34839,3218,0
074,020,2903,56,0,13,0
079,020,183,16,0,0,0
082,020,83,0,0,0,0
084,020,15,0,0,0,7
085,020,228,32,27,12,0
088,020,115137,21085,45954,4778,0
089,020,268,16,29,5,0
093,020,66293,6113,6450,1234,4674
094,020,917,8,9,8,0
098,020,9986,571,408,159,2520
100,020,188,13,15,3,0
101,020,162,10,6,3,0
102,020,182,4,6,5,0
103,020,73,4,4,0,0
108,020,9514,802,1414,219,0
111,020,21207,840,1960,87,8546
115,020,747,93,0,26,0
122,020,768,43,0,4,0
127,020,363,0,0,0,0
129,020,420,0,0,0,0
134,020,1797,270,279,44,0
135,020,12373,0,0,0,0
137,020,6267,0,0,0,0
139,020,13681,0,0,0,0
145,020,0,-59625,0,0,0
146,020,0,0,-112507,0,0
149,020,0,0,0,-5,0
150,020,1033,0,0,0,0
151,020,0,0,0,-19584,0
154,020,0,0,0,-544,0
156,020,419,0,0,0,0
159,020,6392,0,0,0,0
160,020,14262,0,0,0,0
162,020,3690,0,0,0,0
166,020,1755,0,0,0,0
177,020,3519,0,0,0,0
180,020,1782,0,0,0,0
190,020,1411777,0,0,0,62531
201,020,317745,0,0,0,0
202,020,1408771,0,0,0,0
203,020,19856,0,0,0,0
204,020,125,0,0,0,0
209,020,1746497,0,0,0,0
210,020,3158274,0,0,0,0
001,021,847836,33620,19962,11651,0
002,021,108566,3752,0,1483,0
006,021,8253,184,125,27,0
007,021,17492,413,677,1472,0
017,021,165209,6635,0,7778,0
021,021,8339174,479700,0,36642,659642
022,021,2242786,42553,96374,22609,18891
027,021,1810,358,374,152,0
028,021,1519564,94641,67972,21195,0
029,021,72572,10708,11588,1722,0
049,021,9490183,241278,261836,176041,0
051,021,258760,25891,1953,6598,0
061,021,33976009,790694,2080957,228285,2958138
068,021,6853,685,684,147,0
072,021,9440,422,605,36,0
074,021,10163,197,14,62,0
079,021,2326,331,333,129,0
082,021,41834,3152,3034,1950,0
083,021,1377,51,119,21,0
084,021,2614,236,104,130,1255
085,021,61522,9507,7870,3206,0
088,021,2855144,436837,1101638,39028,0
089,021,18155,1124,1923,369,0
092,021,2104,252,470,125,0
093,021,168560,13659,15728,4780,11884
094,021,35126,368,347,193,0
097,021,919,83,116,39,0
098,021,434179,25956,16781,7338,193512
102,021,9357,449,375,92,0
106,021,625,32,42,21,145
111,021,235428,8372,24194,1477,110462
113,021,66158,8689,1140,770,0
115,021,201719,26577,0,6676,0
119,021,141,20,0,3,0
